"GeneticGroup","GID","MCMDS","DM","PLTHT","BRNHT1","BRLVLS","HI","logFYLD","logTOPYLD","logRTNO","TCHART","LCHROMO","ACHROMO","BCHROMO"
"TMS18","TMS18F1001P0012_A16930",0.206874111392963,-4.00575071604957,2.41295527546417,3.5885950950317,-0.203555073923995,0.0354662789962112,0.13291274986809,0.064125173612644,-0.0210217433486514,-0.247504085838697,0.63377671228223,-0.495175209646749,-1.43497365237284
"TMS18","TMS18F1001P0014_A16931",0.155817375039377,-3.98183831439896,-1.55538364265517,2.13484251116933,-0.218975592673279,0.0301174222634149,0.0787925095255305,0.0453370228937545,0.0149323432276711,-0.240756610451999,0.626638209441556,-0.748016801874088,-1.91745155042029
"TMS18","TMS18F1001P0019_A17543",-0.207368701835687,-2.65415164098729,-12.4575852102439,4.4950164707835,-0.402146680632371,0.0524296345879341,0.0890385206327671,-0.0103177724156344,0.0417849912041609,-0.155894845048419,1.28135481715233,-0.40744973230895,-3.44714367051357
"TMS18","TMS18F1001P0020_A17509",-0.366927505675636,-4.09855189639776,1.25343981279777,3.58165058241876,-0.136758396466837,0.0437030153578451,0.20822302924511,0.13394363189655,0.033899204305327,-0.196805574277272,0.486938517578544,-0.561774565555804,-1.14509562874564
"TMS18","TMS18F1001P0022_A17443",0.47598701807483,-4.90326909900694,-14.405218063226,-11.4620438173679,0.06570083178968,0.0448497931319879,0.0399114543423198,-0.0636842168627241,0.00642734279486511,-0.164912336331009,0.136737434040754,-0.571925606324145,-2.41926919891093
"TMS18","TMS18F1001P0023_A17429",0.280721542436721,-3.88311842396084,-13.2915823491551,0.721979813941893,-0.253951934280539,0.0411550190655473,0.129061347209647,0.0475996838938683,0.037029193569984,-0.0364717816342051,0.320783117157767,-0.543598543654369,-2.74275664343932
"TMS18","TMS18F1002P0005_A18738",-0.311027814748931,1.89941513389501,-7.18028383125065,-4.50991221042286,0.13041924894265,0.0179279346052309,0.0709534621974682,-0.0384598906811532,0.0493555976445095,-0.5598144169957,0.97811046528389,-0.930500355571883,-3.53425067644854
"TMS18","TMS18F1002P0021_A18726",-0.11306691678123,0.563416577820456,5.3089758942082,7.35333464646517,0.0788833837934173,-0.00632736014423904,0.0570886590210653,0.0500012988064154,0.0414331419326344,0.210864668240415,0.194377116898723,0.420973875523201,2.13027274817239
"TMS18","TMS18F1003P0007_A16908",-0.00182277265466493,2.16967821294055,7.83687936169397,-4.74134134569477,0.435930138036681,-0.0443942190021454,-0.0758198584118629,0.116003765619113,-0.0435084985961023,-0.598386266809382,0.259461759270662,-0.118261393403141,-3.12126158176628
"TMS18","TMS18F1003P0011_A18733",-0.288411958751373,1.18008650081117,16.6612223183426,0.882183233945281,0.306129169437057,-0.0525996049217884,-0.0438666380265891,0.120199468747423,-0.00532368772092057,-0.514307543876467,0.155381390309473,0.40318264763481,-2.25591602940644
"TMS18","TMS18F1003P0012_A17541",0.257069789516202,3.58143158040778,8.02788702523838,0.896299272894539,0.268535032082799,-0.0237629386157123,-0.0732179028374219,0.0615733244817133,0.0152368188293028,-0.216696442809074,0.648575187440201,-0.0805656969121486,-3.55504349446871
"TMS18","TMS18F1003P0014_A17582",-0.028139186669727,5.11358321436685,13.0534854055251,1.58509397936584,0.485000319346827,-0.00186275336062535,-0.0196682876346325,0.0471957750532104,0.044064959581728,-0.0679404837598021,0.236201251677704,0.150781787324478,-1.52110596558739
"TMS18","TMS18F1004P0010_A18719",-0.219825913587671,1.85558338234775,-0.717383198025783,1.62843515319148,-0.118929665711918,0.00435815155217859,0.0312142871030586,-0.00861171258297673,0.0494999637047625,-0.225915477264714,0.875350190200823,-0.27680374513382,-2.74896057859586
"TMS18","TMS18F1005P0015_A18716",-0.425557580523826,1.60848916895597,-4.64536010377464,7.57535219742301,-0.181886463174168,-0.0229976148311445,-0.0328425651024843,0.0118379500204479,0.0565789941468505,-0.441051099785389,0.839424568895206,0.0728578077859481,-2.14605056904905
"TMS18","TMS18F1005P0023_A17452",-0.380786885592623,4.32114538892301,-6.49443036597701,0.57114432908017,0.0637020861004396,-0.00778924396474434,0.0106756787913666,0.0602209315013375,0.114321788189068,-0.611907294548142,0.799197673337835,-0.545129910786346,-4.47674596933006
"TMS18","TMS18F1006P0001_A17526",-0.0774112854026269,-1.1518281303578,-9.07943955495915,1.09496180653669,-0.220673973570679,-0.0275978424099028,0.00775922253409157,0.115662572565512,0.0324270809605746,0.0979052125479654,1.0003496230459,-0.291807167641646,-2.2800952396892
"TMS18","TMS18F1006P0005_A18721",-0.195729045578846,0.839715836563393,21.1436942864833,9.16386610202335,-0.815707888573174,0.0264418637100308,0.0303303819686506,-0.0403765817942008,-0.032320768513869,-0.13799040110333,0.471487431485608,-0.315837126200225,-1.32073235101498
"TMS18","TMS18F1006P0006_A17544",-0.349296743867315,2.61732702976817,-12.6532166487463,-0.00680127391197111,0.148220688038504,-0.00577753313015895,0.0220776756123041,0.0652617108612285,0.0331618529716645,-0.333379772713915,1.08979755686985,-0.383985547874169,-3.42809830768534
"TMS18","TMS18F1006P0009_A18715",-0.40929371822966,3.52165431058897,6.85920274389563,11.0985542598255,-0.164762126241786,-0.0123855364332469,-0.0207515699530611,0.0532003314833885,-0.00806110653062351,-0.136287655577707,0.79111155360433,-0.222714925906256,-2.38497702376123
"TMS18","TMS18F1006P0017_A17428",-0.423183811344951,-1.84804798035948,0.437747832093909,2.15199701653202,-0.522641019022146,0.0241182672812871,0.141158168240726,0.0970947928235877,0.0696652120944842,-0.207414264882842,1.09676222641152,-0.69083748116795,-3.99228860141518
"TMS18","TMS18F1008P0008_A17546",0.165632249444296,1.89859037342023,-3.35485467961682,7.26635259720918,-0.0885876913861216,-0.016520807868662,-0.0600009686182331,-0.0133744156199411,-0.0630996564900791,0.430168522848269,0.0275728620612766,0.185805019744744,-1.03600158702339
"TMS18","TMS18F1008P0011_A17439",0.342846058243911,1.73617219069117,3.89376175279682,9.88078254187134,-0.209641316491199,-0.0201842411028989,-0.0977748470817881,0.00574590475189071,-0.0582963307778697,-0.0621227772105272,0.0119129391862397,0.0251210811290332,-2.82590726358311
"TMS18","TMS18F1008P0012_A18712",0.33183594625816,2.74017279844164,2.4118137523422,9.79217223830075,-0.43114066423028,-0.0290812221593406,-0.063504168276579,-0.0328919564399759,-0.0386021680926587,0.0691155052443399,-0.0376610912086202,0.0501209295102899,-0.787863164682646
"TMS18","TMS18F1009P0002_A18730",-0.279443514688451,1.77770867407496,2.42463062553215,4.81726251369472,-0.120726962099048,0.00946384116893221,-0.0110312957539624,-0.0168741335412702,-0.0259395725033098,0.156316376606022,0.299742975017942,0.127847349018221,-1.37290283493873
"TMS18","TMS18F1009P0008_A16907",-0.395134358545695,-1.27025621924455,9.14909935127766,5.48531845335123,-0.0323500066296977,0.00296920696271921,0.0730318963072676,0.0781810847436094,0.0863629074832632,-0.0629363525407983,0.336399806609012,-0.498802024311411,-3.60049755339719
"TMS18","TMS18F1009P0017_A19514",-0.302056435361635,-0.147136674053848,14.9139851841694,7.63799900859322,0.187511104865514,-0.00762446937888805,0.077784585124081,0.134218789891364,0.0562495474342873,0.151945046487834,0.366063963966005,-0.318540675343342,-1.39746914486043
"TMS18","TMS18F1009P0020_A18718",-0.825519032881191,2.13823306689066,-0.27095315772596,3.97992846878394,-0.352798049781854,0.00359369340168598,0.0348397961283021,0.0514720689535283,0.078574172069391,-0.173849996307712,0.636685789398149,-0.166127459203718,-3.38425750154215
"TMS18","TMS18F1009P0028_A18728",-0.410630791533618,-0.844883733708431,3.18444604529443,4.48769957145944,-0.0257390244438476,0.0141381490995454,0.0808750476298895,0.0351372943167569,0.129600393636621,-0.113675848901653,0.176972573004242,-0.23906401233544,-1.90107900176413
"TMS18","TMS18F1010P0002_A17524",-0.159565818749482,-0.998636349363528,9.56640591521151,5.48672669203369,-0.202765640932135,0.0169802582224736,0.127081455937668,0.114536806317903,0.10481752261976,-0.518456856841684,0.440838834631955,-0.26872217964599,-4.84319236147934
"TMS18","TMS18F1010P0005_A18736",0.549241672717546,2.25775009356354,-0.691487206078084,1.71202204059662,-0.0434452960705207,-0.0421811855415946,0.0192087816189467,0.224527427910672,0.0283361871830709,0.0230522682111587,0.732009044218349,-0.287284985343183,-1.33389406601061
"TMS18","TMS18F1010P0011_A16906",-0.288205224847848,-1.71430751556131,9.44259400868809,5.12535410040315,0.0445864310783928,0.0175852768575498,0.135001681859803,0.169352172695278,0.0989059624073177,0.195729408172858,0.126736419055136,-0.188091484699893,-0.742957947509863
"TMS18","TMS18F1010P0021_A17962",-0.0935823033566537,-0.876638700632532,5.35180065611473,4.97221736978153,-0.101413649559889,0.0409993291929705,0.0637206582933956,-0.0231660682527019,0.0648318677763571,-0.276699072844673,0.296454605784675,-0.00187133871081825,-1.57394208120708
"TMS18","TMS18F1010P0025_A18301",-0.28194508931757,0.922006889917893,2.83374710647911,5.19734131876825,-0.00546419010848897,-0.0393976236044864,0.0205861290724222,0.207498125231417,0.0117765887470028,-0.000268049756732107,0.913852463069374,-0.339788210383798,-4.05428656805469
"TMS18","TMS18F1010P0026_A18346",0.248310560456549,0.0337427732383087,2.61801921216845,-4.35911595776636,0.0404918983083739,0.0138887937795301,0.0751690704217407,0.0507535578639728,0.0709212668039161,-0.273470120709764,0.0276947142905748,-0.22601292196104,-0.157609366560154
"TMS18","TMS18F1010P0027_A18512",-0.00335526435030313,0.988856931407327,2.3651213110413,3.22384120795607,-0.0774049739178052,-0.0173288019637949,0.0912859483450525,0.150997045766926,0.108381005376893,-0.66697706965153,0.485578915152241,-0.119987823443642,-3.48540620739923
"TMS18","TMS18F1010P0030_A18575",0.208079946037882,4.19422098377216,-5.04338328129886,-3.31375278788258,-0.173867382719729,0.0042831788959556,0.0366327193887296,0.0997778369996283,0.10287743136012,-0.0631233005733623,0.367606577697491,-0.191067790449648,-2.18235970302777
"TMS18","TMS18F1010P0031_A18381",0.0874568614934268,1.34548271522138,5.13004361767441,3.45963849459263,-0.00513230144769575,-0.0242225547744785,-0.0154714567787746,0.0869365174551447,0.0534820596449311,-0.193303403063796,0.363807758516484,-0.289723746214333,-2.12458632765461
"TMS18","TMS18F1010P0033_A17977",0.400863850147854,1.78330537202755,-1.52610497570817,1.46573329532502,-0.142037799586686,0.00139067603583833,0.101162997606053,0.126504117680171,0.0534345388117071,-0.1129410621742,0.585406902745663,-0.0346034858092943,-1.08343442796416
"TMS18","TMS18F1011P0004_A17583",0.600830313784399,-1.96232752421077,16.6738989786036,7.50908892219849,-0.364035637308527,0.0093458151310527,0.0565814052778254,-0.00716730230318766,0.0513645786517232,-0.293005787264328,-0.381284566779905,-0.211214598936817,-0.249319556335382
"TMS18","TMS18F1011P0013_A16909",0.0150674044386809,1.83843573396729,7.21722518552446,3.24855970552668,-0.452373761641036,-0.0256547014920826,0.0530708532019039,0.104734502135399,0.132048000233526,0.0216635260052668,-0.162147202826244,-0.490089321676915,-0.41446120861817
"TMS18","TMS18F1012P0003_A17440",-0.572215624561356,-1.22268123862385,-0.539236530185241,1.1568496159253,-0.265050868903461,0.0261111197820776,0.0987924249431128,-0.0415746244152991,0.158226616047705,-0.324416645385109,0.00577642269252616,-0.601444273023445,-3.83875125532204
"TMS18","TMS18F1012P0008_A16911",-0.636340685779199,-0.489701356408159,16.3463176781668,14.9451093199796,-0.100467083706854,-0.0396257027842941,0.0240010310868127,0.104369983633288,0.0370611600272149,-0.170648204318336,-0.179025762109941,0.297806296892276,-0.295898394989239
"TMS18","TMS18F1013P0003_A17550",-0.238070885356818,-0.759844253263661,12.4785587928995,5.717323540329,0.368117568578432,-0.0207969759382894,0.0789698867282195,0.126124395730529,0.0688581769336048,-0.0139621841033331,0.394685661259293,-0.530440281363775,-1.09503370680003
"TMS18","TMS18F1013P0013_A17527",0.121052524122959,3.98381002240237,1.17660798955734,0.879535388272573,-0.0234293115237526,-0.00530617442173726,-0.0539743510257135,-0.0222452654271062,0.0439713985254142,-0.187342964845674,0.634164792564688,-0.128760676249276,-2.15290348112262
"TMS18","TMS18F1014P0001_A16904",0.0339967890718456,-1.46920082377343,3.25437561677179,-0.0118595426565567,0.473150844421496,-0.0120873085848033,0.0283521663620601,0.0324639769096798,0.0712914557116584,-0.23396421483923,0.620934419720613,-0.143912789082483,-2.25312969711906
"TMS18","TMS18F1014P0004_A18717",-0.774304098090983,-1.0453468413275,0.0143379054275681,7.14464212270949,0.202453809379421,0.0388449001874092,0.079917777503298,-0.0245077679092336,0.175016438525717,-0.287906023437946,1.08613563297979,-0.238176044672317,-3.56699800512514
"TMS18","TMS18F1015P0002_A17425",0.0718116113973672,-3.17485941206267,-0.503671295483471,6.15379891055048,-0.160702103167972,0.0181166318468388,0.0912005416991142,0.0673547049150918,0.0394735749550259,-0.128619717253732,0.405275377531909,-0.74128710154106,-5.52836625051673
"TMS18","TMS18F1015P0003_A18724",-0.549298043653759,1.11889691325177,7.28530188590399,3.27474685373531,0.179967256183561,-0.0231096417211177,-0.043030480610503,0.0502652415538129,-0.0173152565465517,-0.232233928874772,0.373098664951551,0.14421936256206,-0.442560061302745
"TMS18","TMS18F1015P0015_A18729",0.02378631962836,-0.306478144295501,-8.82853698255454,-6.43609152513065,0.286485509184812,-0.0164101518685126,-0.0208951130523739,0.117922913179873,-0.0403705238945044,0.475634571687674,-0.704198181624052,0.412412924189823,1.97249979102898
"TMS18","TMS18F1015P0017_A17436",0.111654886076837,-2.66426067937867,-4.61131855160175,-1.70375024149931,0.339526748332722,-0.0453024238636974,-0.00200443220307297,0.187643646899494,-0.0268192021008429,-0.233556306563532,-0.0415013848633473,-0.163416545958241,-2.7675377463459
"TMS18","TMS18F1016P0010_A16914",-0.0495760825277164,-1.40228454254056,1.92771181025269,2.37941247703967,0.158915912980264,-0.0535238618459885,-0.0601299534970019,0.133900172548009,-0.042243746370028,0.0822312642556206,-1.27065454213774,0.827020319431091,1.03087094367158
"TMS18","TMS18F1017P0025_A18731",-0.429279348849444,-1.75881668270969,-2.10466599572288,3.76690633851823,-0.131422857794106,0.047312758310872,0.112166139289129,0.0179143806193377,0.129678667688501,0.19877686186559,0.611228867036126,-0.641268245728361,-3.00383837404097
"TMS18","TMS18F1017P0060_A17723",-0.540701605437511,-1.7103837259044,-8.89797470401798,0.463396788760841,0.0797706440592864,-0.0139581691240399,-0.00664837993968272,-0.0366240612311686,0.0207539885515941,-0.0111850581152494,0.215115520463195,-0.1639372326977,0.0194648172353298
"TMS18","TMS18F1018P0001_A17445",-0.285847717250869,0.729150339331874,5.9214409198042,1.28822433894058,-0.696591530098513,0.0358510821671347,0.0708887761882206,-0.072451575756196,0.0388729547348792,0.136890956773017,0.637341369217804,-0.552333416491141,-1.47984519001867
"TMS18","TMS18F1018P0016_A17579",-0.130915548202495,-4.46333053745789,4.84044665909509,0.862028232078151,0.253398817603088,0.0140562650329323,0.0369888129399776,0.0109670496420109,-0.0601814091156075,0.148198630926097,0.0655432253962127,-0.491879801529599,-1.2719469187695
"TMS18","TMS18F1020P0001_A18723",-0.613187494952425,1.66689066225126,7.79656010587497,3.3375544897863,0.19437583243512,-0.0256316491344557,-0.0337009024811399,0.0599470807804963,0.000909508280898162,-0.340082952466069,0.41606952312167,0.0969108116579041,-0.478513967003351
"TMS18","TMS18F1020P0008_A18722",-0.454283590698629,2.58176339194323,-2.29429791189431,-0.255265299674717,0.0460158008489627,0.0153932620551533,-0.0120228225742989,0.0115445170004595,0.00393462744288108,-0.112670464819721,1.37029089455674,-0.653605807554161,-1.40893745706127
"TMS18","TMS18F1020P0025_A19483",0.090350090429558,0.334455793962346,0.80983116104534,5.63900192728835,-0.130847172698815,-0.0294268032456691,0.0657688457109246,0.187415864833806,0.0264705601527427,0.2030309356849,-1.38620383522044,0.625696903311987,5.41997760364188
"TMS18","TMS18F1020P0026_A19312",-0.840133510625365,-1.57355662121425,8.01536469927835,-2.5625367399307,0.532222122034056,-0.0711456116991739,0.0124048277623875,0.258403903841882,0.0299949458414937,-0.0640712115780571,0.294126250199169,-0.755825378531598,0.399544726058942
"TMS18","TMS18F1020P0027_A16986",-0.409976956287069,-0.100453948280387,0.793647003582767,2.79099289578441,-0.00402615428834377,-0.00963473814480977,0.0466847840597165,0.0834543090094195,0.0276386215710994,-0.143627222506801,0.971187488185334,-1.03373736078973,-1.20186222513579
"TMS18","TMS18F1020P0030_A17216",-0.120318109286817,0.674047392361925,-0.55504540692865,-2.21294840753964,0.504311932396608,-0.0263488985382289,0.0152877472381994,0.160137362964301,-0.00332665084227299,-0.134187067408654,0.563317431992522,-0.295397056063438,-0.12527001223434
"TMS18","TMS18F1020P0031_A17043",0.0558372770781421,2.74385097379661,-7.4299272468026,-2.95081102319067,0.198179262345952,0.0152512358529073,0.0168925159740053,-0.0289260921159455,0.0378141944389876,-0.0954513297309686,0.723063623871751,-0.263192652373114,0.47780193556756
"TMS18","TMS18F1020P0033_A19291",-0.569235274610024,0.299376608675773,-0.830611313514188,-0.530896492780065,0.202343407945522,-0.026654649297076,0.0121581567471631,0.112992958038161,-0.00282453970991238,-0.350686126480489,0.813094138305863,-0.586947285709234,-1.68183374802467
"TMS18","TMS18F1022P0013_A17542",-0.319541109985934,-1.88178167691442,-7.70600466853981,-0.471759962878342,0.0347106186223358,-0.0424178614118128,-0.0143656475250039,0.080296358096118,-0.121178288581518,0.104243475638622,0.018216198757899,0.012163139397276,3.0899838589899
"TMS18","TMS18F1023P0012_A17451",-0.172234924941587,-3.02043901001708,7.53219237606756,0.575807535239175,0.224346711335672,-0.0306076039057768,0.0323393811690751,0.131361114154749,0.025862231315742,-0.199551349735696,0.280369413638211,-0.176943974065592,-0.194143065312182
"TMS18","TMS18F1024P0004_A18737",0.217081972194985,-0.460790621543358,1.36395331577007,5.73094843346445,0.146502376562294,-0.0452049657290101,-0.0408747224395986,0.107855540147557,-0.0100943941632773,-0.0938085433694752,0.90458733735883,-0.75091601210295,-0.435238352308308
"TMS18","TMS18F1024P0005_A19030",-0.192100248022868,-0.824491971451976,-12.9365096746687,-0.442896907043452,0.0419462208895078,0.0437554679540558,0.0987008325472829,0.0135373195872483,0.0349142707009731,-0.112930681128108,0.696977843107984,-0.209352260961174,-1.24417432293099
"TMS18","TMS18F1024P0017_A18994",-0.195107110497947,-0.421434840713077,-2.58951801443191,-1.68658133204813,-0.0315070349374792,-0.0313685665944874,0.0378020651755142,0.157025531441762,-0.0167799056340801,-0.413540148892885,0.415094398420698,-0.112826918178182,-1.33294194636418
"TMS18","TMS18F1024P0031_A19022",0.12431345327783,-1.91285567113118,1.72501731873687,-1.98832604555424,0.422383037155897,-0.0400455937212386,0.00990524418436956,0.146646161354134,-0.00693209076902714,-0.205621405317422,0.50964487522529,-0.784824378429273,-3.73043408204624
"TMS18","TMS18F1024P0037_A16910",0.0297865167059824,-3.45932663502476,-10.678844454581,-7.53235458743945,-0.183068237870892,0.0107552366772961,0.0606847044442196,-0.0172110098689414,-0.00812189763340515,-0.386342994741082,0.687316676850126,-0.284668780831118,-1.84913587417944
"TMS18","TMS18F1025P0013_A18756",-0.0851704736899107,-1.31134601676955,-7.76101745115508,4.52400508789511,-0.365233981140032,0.0243706292324781,0.0401910183042372,0.0140852853439178,0.0445679986585122,-0.0614175723888313,0.614758115798469,-0.217535153776456,-2.60217400913105
"TMS18","TMS18F1025P0024_A18619",-0.226437016058407,1.27214920642834,5.72492746695266,-1.72353250343522,0.609248722870388,-0.139837044559058,-0.0842156797790177,0.325039914419281,-0.0533770754919156,0.0636732188068144,0.687071490633088,-0.565078621723998,-1.43711811015872
"TMS18","TMS18F1025P0029_A18598",0.15377596017135,2.4048596720028,-12.3686949486734,0.961240235282177,0.132383624478881,-0.0214077393992816,-0.0837185872705216,0.0181341791567972,0.00167023695060656,-0.293156626067088,0.875468401578984,-0.316470799179506,-1.02328970167804
"TMS18","TMS18F1025P0030_A17959",0.042688970196497,0.31023125572739,-5.9067564415437,3.01564787395589,-0.0649980881065218,-0.0162029238089321,0.016972486213883,0.052673969478231,0.0953929147562481,-0.311588764119554,0.967927351313483,-0.551261005435927,-2.44234981825231
"TMS18","TMS18F1025P0034_A17965",0.136287290691177,1.66970801614322,-12.0452371139243,-2.09058644705018,0.0886518937364604,-0.00541138012868112,-0.0569334308676506,-0.0135316721827575,0.0485143699221504,-0.0794371578655551,0.529896873574287,0.283958100993657,-0.559152197886332
"TMS18","TMS18F1025P0035_A17940",-0.0415129608036264,1.24844235312657,-10.9071100822485,1.32451294872453,-0.00201076815133851,0.0471773050139382,0.0124201558236376,-0.0817352745476732,0.0733018039749035,-0.390747023571326,0.581407584420407,-0.0970731073358177,-1.9774774338604
"TMS18","TMS18F1025P0037_A18351",-0.020539117527039,2.55479715108283,-5.58112822246872,9.92757764357895,-0.0157318935685108,0.0362015006218135,-0.012982199453239,-0.106540253569112,0.120248421399956,-0.0117915892795139,0.938048372895344,0.00747180633845902,-0.196349938364236
"TMS18","TMS18F1025P0038_A18353",-0.159535444781737,2.91655246128305,3.08768372485227,6.5004712157553,0.427182777909898,-0.0520614831374197,-0.105047120885286,0.0794680188159593,-0.0257567815370567,-0.0374073104727565,0.123027653412232,0.548391459511798,-2.11026670593258
"TMS18","TMS18F1025P0039_A18370",0.193295854172425,3.46407377367742,-22.996872558111,-4.08199307885385,-0.0314295426124503,0.0317931423758657,-0.0803947456151745,-0.193998302621401,0.0186238051334514,-0.2503622516685,1.17292523060898,-0.715308340127381,-2.64606231211583
"TMS18","TMS18F1025P0041_A18368",-0.248933262126565,-0.39710689213577,-9.51569988322777,7.36649287321255,-0.370625536553891,0.0188205419254044,-0.0745346662392347,-0.125691874688221,0.00675347181457994,-0.150897993982725,0.724172045775248,0.144394264350745,-0.060829291740484
"TMS18","TMS18F1026P0009_A17430",-0.0239800533978096,2.18068851792904,-4.86502679992198,-1.53127967005144,0.00847817901333504,-0.0563720334638024,-0.0753118755585579,0.134689844009757,0.031819617117859,0.0296321925493496,0.317711252956278,-0.701878622216522,-2.23690815548672
"TMS18","TMS18F1026P0014_A18745",-0.112867713266795,-0.681784175811427,-8.24874228876442,-4.02414902016472,0.0690920710038768,0.00677325963287857,-0.0357777365872966,-0.0193663620131145,-0.0450798326150228,0.423137928372659,-0.710102324460127,0.194537041174448,2.98074107238117
"TMS18","TMS18F1027P0001_A17438",-0.0314574174298337,1.13267635407764,-2.62244133292667,8.05915704608815,0.0765258750323616,0.00256229015316354,-0.0663051094097333,-0.01216604302149,-0.0266596067750879,0.534688256979692,-0.826738885306531,0.511602446452287,7.60223101349613
"TMS18","TMS18F1027P0022_A17765",0.365793910035765,0.446526659633439,2.813623543791,-0.148052842728279,0.175021927952029,0.0130690091750699,-0.0342369740104451,-0.0339846748755524,-0.0515149905836824,0.472586357000733,-0.436941187625088,0.43202600891652,3.52515102122593
"TMS18","TMS18F1027P0029_A18307",0.136149896299492,1.58805454044944,2.26276086057326,3.08723564823662,0.24117596664491,-0.000319633417708391,-0.0653413964467985,-0.0134467705890498,-0.0417747780109384,0.0791787064746853,0.31098172710255,-0.153217114469324,-0.579686868459563
"TMS18","TMS18F1027P0030_A18246",-0.377493255799776,0.331393313190495,8.32834147722965,8.58827710645017,-0.184720217920925,-0.0334307570117157,-0.0834627514280761,0.102701281888403,-0.0602908567340523,-0.101190280179612,0.173958617679484,0.163501283721477,-0.94912460323831
"TMS18","TMS18F1027P0036_A18084",0.152456739842573,1.43339019439758,1.17138728306214,-0.1285104249098,0.361007052223254,-0.0575187779654879,-0.0989372060615095,0.100138445583777,-0.0941139038666451,0.477855726177101,-0.606332766794148,0.32189815869592,4.95796566134558
"TMS18","TMS18F1028P0032_A18206",-0.188028281176994,-0.131248748814105,-4.74944343503677,2.25814185370351,-0.164820265163454,0.044011759568771,0.161790363433227,-0.00180500579651143,0.0560359536382575,-0.189024497394066,-0.176730480954431,-0.180393622702921,-0.0557489098638252
"TMS18","TMS18F1028P0033_A18408",-0.000800653986018862,-0.634661423004331,-6.60612353670803,-7.9389514649548,0.307632878732211,-0.0193588104883715,0.0338202307273137,0.0512065827508068,0.0825000579812761,-0.173832129298693,0.755998192709565,-0.721102215842856,-1.55378685351704
"TMS18","TMS18F1030P0009_A17580",-0.433784105738503,-0.276589005771458,-7.72311510557632,-0.184459192244521,-0.238755834441031,0.0260993369426676,0.0817275757869081,0.014079014511587,0.0188320573830869,0.00500820323503599,0.517801037937108,-0.0334220622973944,-3.17794974588186
"TMS18","TMS18F1030P0017_A16905",0.0243048962181593,-1.83003417340387,0.336039130689884,3.24317294970471,0.0259013496238417,-0.0410404268526903,-0.0677789202375294,0.0241199605462073,-0.0304575448851206,0.000148242627541852,0.291748897054114,-0.0303184155670976,-1.60584115904624
"TMS18","TMS18F1030P0019_A18752",-0.123050416987721,-1.24823484626483,-5.94703548676773,-0.588207034534246,-0.119710652100636,0.00927441859537926,0.170227212559508,0.174074641174969,0.101205246481272,-0.235731552400869,0.151042126042058,-0.542271375942052,-1.52879262443044
